Date,TAVG,RH,Mental_Health,Substance,Schizophrenia,Mood,Anxiety,Behavioral,Personality,Intellectual,Developmental,Emotional,loc
2017-04-17,23.0233333333333,54.5766666666667,50,33,4,13,9,0,2,1,1,1,5
2017-04-18,22.9133333333333,62.0766666666667,56,44,4,12,7,0,1,1,0,0,5
2017-04-19,17.9433333333333,58.2366666666667,59,36,4,19,13,0,2,0,1,1,5
2017-04-20,18.2766666666667,79.2233333333333,44,33,1,8,6,1,0,0,0,0,5
2017-04-21,22.79,73.2733333333333,40,26,5,8,10,0,1,1,0,0,5
2017-04-22,24.75,60.9,50,31,3,11,11,1,0,0,0,0,5
2017-04-23,21.5933333333333,64.3966666666667,59,45,1,19,11,1,0,0,1,1,5
2017-04-24,13.67,92.2933333333333,66,41,5,17,14,0,1,2,0,0,5
2017-04-25,17.25,99.7633333333333,54,33,8,17,14,0,1,2,0,0,5
2017-04-26,19.9833333333333,77.0066666666667,60,45,2,14,12,1,0,0,0,0,5
2017-04-27,21.2633333333333,74.4666666666667,63,40,2,15,13,1,0,3,1,1,5
2017-04-28,24.1833333333333,67.99,52,36,6,12,9,0,1,1,2,2,5
2017-04-29,26.8866666666667,73.5033333333333,60,42,6,14,13,0,1,2,2,2,5
2017-04-30,26.3,72.46,53,36,1,7,7,0,0,3,1,1,5
2017-05-01,25.2066666666667,70.38,58,40,2,14,9,0,2,4,2,2,5
2017-05-02,24.2233333333333,70.9933333333333,44,26,0,19,9,0,2,0,0,0,5
2017-05-03,19.8766666666667,55.57,45,30,4,13,8,0,1,1,0,0,5
2017-05-04,20.0933333333333,48.2733333333333,37,27,2,6,10,0,0,0,1,1,5
2017-05-05,21.3566666666667,80.6533333333333,45,30,4,14,10,0,1,1,0,0,5
2017-05-06,18.0866666666667,75.18,47,35,1,8,11,1,1,0,1,1,5
2017-05-07,14.2166666666667,69.16,40,27,1,8,10,0,0,0,0,0,5
2017-05-08,13.46,61.5033333333333,49,36,5,11,10,0,0,3,1,1,5
2017-05-09,14.1733333333333,53.0133333333333,58,37,2,11,16,0,1,2,3,3,5
2017-05-10,16.31,64.6533333333333,60,42,2,12,15,0,2,3,1,1,5
2017-05-11,20.9166666666667,80.3966666666667,46,38,2,9,6,0,0,0,1,1,5
2017-05-12,20.5266666666667,78.9966666666667,61,39,4,14,14,0,1,1,2,2,5
2017-05-13,14.2533333333333,95.2933333333333,45,24,2,11,13,0,1,0,0,0,5
2017-05-14,14.8466666666667,84.2333333333333,42,32,2,8,6,0,2,1,0,0,5
2017-05-15,20.9733333333333,58.2533333333333,60,38,4,12,13,1,1,2,2,2,5
2017-05-16,20.96,58.68,54,40,2,13,11,0,0,1,0,0,5
2017-05-17,24.13,64.75,45,36,0,7,5,0,0,0,1,1,5
2017-05-18,26.31,54.9233333333333,45,29,3,13,13,0,0,1,0,0,5
2017-05-19,25.2433333333333,65.6666666666667,57,37,4,16,14,1,1,1,0,0,5
2017-05-20,26.0933333333333,67.0433333333333,43,33,0,10,9,1,1,0,1,1,5
2017-05-21,24.47,64.41,46,37,3,12,7,0,2,0,0,0,5
2017-05-22,19.9066666666667,85.8466666666667,43,29,1,14,13,0,2,1,1,1,5
2017-05-23,24.5833333333333,74.5833333333334,34,23,0,9,8,0,2,0,1,1,5
2017-05-24,20.4633333333333,95.2466666666667,54,36,2,16,14,0,1,1,0,0,5
2017-05-25,22.38,85.5933333333333,68,49,4,19,12,0,1,2,1,1,5
2017-05-26,21.0666666666667,63.2166666666667,41,28,0,9,8,0,0,0,0,0,5
2017-05-27,21.66,61.7133333333333,57,40,3,9,8,2,1,2,1,1,5
2017-05-28,26.0366666666667,63.8933333333333,53,43,3,12,9,0,1,0,0,0,5
2017-05-29,26.24,68.5833333333333,35,28,1,5,6,0,0,1,0,0,5
2017-05-30,25.64,67.5466666666667,51,35,2,8,7,0,0,0,1,1,5
2017-05-31,25.01,77.67,54,40,3,13,10,0,0,0,0,0,5
2017-06-01,24.64,75.11,51,41,3,10,5,0,0,1,1,1,5
2017-06-02,24.63,68.24,70,49,3,21,17,0,1,2,0,0,5
2017-06-03,22.5266666666667,60.0866666666667,44,23,2,9,10,0,0,1,1,1,5
2017-06-04,24.2533333333333,59.14,53,37,0,12,7,0,1,0,0,0,5
2017-06-05,27.0733333333333,63.4933333333333,55,40,1,11,8,0,2,3,1,1,5
2017-06-06,24.38,84.4833333333333,56,42,4,10,4,0,1,1,0,0,5
2017-06-07,23.72,71.76,49,39,3,9,13,2,0,1,0,0,5
2017-06-08,18.25,74.2233333333333,43,34,0,7,8,0,0,0,0,0,5
2017-06-09,15.7333333333333,85.86,55,37,6,19,11,0,3,0,1,1,5
2017-06-10,22.27,66.2566666666667,45,31,5,6,8,0,1,0,0,0,5
2017-06-11,25.04,64.3566666666667,48,36,4,10,6,0,0,2,1,1,5
2017-06-12,26.2833333333333,65.1566666666667,45,29,2,7,11,0,2,0,0,0,5
2017-06-13,26.1533333333333,62.9133333333333,74,48,3,18,16,0,0,1,1,1,5
2017-06-14,26.42,64.16,64,41,2,15,14,0,1,2,2,2,5
2017-06-15,27.4133333333333,65.4233333333333,53,38,2,12,8,0,2,0,0,0,5
2017-06-16,26.44,74.3266666666667,30,16,3,10,9,1,2,1,1,1,5
2017-06-17,27.1233333333333,75.39,52,38,2,14,7,0,1,0,0,0,5
2017-06-18,27.0933333333333,76.4533333333333,42,28,1,12,12,0,1,1,1,1,5
2017-06-19,28.5366666666667,72.1966666666667,47,32,1,14,8,0,1,0,0,0,5
2017-06-20,26.7166666666667,77.5466666666667,55,46,2,14,12,0,2,1,0,0,5
2017-06-21,22.07,96.3333333333333,41,29,0,7,6,0,1,0,0,0,5
2017-06-22,25.3833333333333,81.2733333333333,31,16,2,9,6,0,0,1,2,2,5
2017-06-23,26.8433333333333,81.09,51,32,1,11,12,0,5,1,1,1,5
2017-06-24,28.7966666666667,70.36,45,35,3,12,5,0,1,0,1,1,5
2017-06-25,27.4766666666667,74.22,42,27,4,10,9,0,2,1,0,0,5
2017-06-26,24.4066666666667,73.59,49,39,5,5,6,0,2,0,0,0,5
2017-06-27,24.21,57.2566666666667,62,42,2,18,16,0,2,2,1,1,5
2017-06-28,21.74,66.1033333333333,41,30,1,9,14,0,2,0,0,0,5
2017-06-29,22.0733333333333,60.4233333333333,40,23,2,13,8,0,0,1,1,1,5
2017-06-30,24.9733333333333,63.76,52,35,4,11,11,0,1,1,1,1,5
2017-07-01,27.1533333333333,73.6666666666667,29,17,2,5,8,0,0,0,0,0,5
2017-07-02,26.98,79.8633333333333,46,31,2,10,10,0,0,1,2,2,5
2017-07-03,28.8066666666667,70.6366666666667,53,32,4,13,13,0,0,3,3,3,5
2017-07-04,27.98,69.2,56,37,3,16,16,0,1,1,0,0,5
2017-07-05,27.4666666666667,76.6633333333333,61,45,3,14,16,0,1,0,0,0,5
2017-07-06,26.98,79.7633333333333,55,35,4,14,17,1,1,1,0,0,5
2017-07-07,28.7733333333333,71.3766666666667,68,48,4,13,12,0,1,0,1,1,5
2017-07-08,28.8066666666667,68.94,40,32,1,8,7,1,2,2,0,0,5
2017-07-09,27.6,71.6733333333333,58,36,1,12,16,0,1,1,1,1,5
2017-07-10,26.9033333333333,73.1733333333333,51,37,3,13,12,1,5,1,1,1,5
2017-07-11,26.84,77.35,46,26,4,14,10,0,1,3,1,1,5
2017-07-12,28.7133333333333,73.4466666666667,58,38,2,16,13,0,2,0,1,1,5
2017-07-13,29.28,71.5766666666667,59,44,3,17,8,0,1,0,2,2,5
2017-07-14,30.05,67.0066666666667,57,43,7,19,12,0,1,0,1,1,5
2017-07-15,30.44,67.9033333333333,48,28,2,13,11,0,2,1,0,0,5
2017-07-16,28.6833333333333,69.0333333333333,54,38,0,15,12,0,2,0,1,1,5
2017-07-17,26.21,79.8366666666667,44,29,3,12,14,0,0,2,1,1,5
2017-07-18,25.4866666666667,83.3066666666667,59,38,1,9,12,1,5,0,0,0,5
2017-07-19,25.1966666666667,82.1166666666667,44,34,1,9,6,0,1,0,1,1,5
2017-07-20,26.49,75.66,59,41,1,10,10,0,3,2,1,1,5
2017-07-21,28.63,69.31,47,34,4,9,8,0,1,0,0,0,5
2017-07-22,30.0133333333333,66.7366666666667,51,31,4,16,12,0,2,0,1,1,5
2017-07-23,30.13,68.14,37,26,1,10,7,0,0,0,0,0,5
2017-07-24,29.0166666666667,70.6133333333333,53,40,1,11,7,1,0,1,0,0,5
2017-07-25,27.6366666666667,76.7933333333333,61,40,6,17,14,0,0,1,1,1,5
2017-07-26,26.4633333333333,72.8766666666667,45,31,4,18,14,1,2,1,1,1,5
2017-07-27,25.3833333333333,70.66,71,58,4,11,12,0,0,0,1,1,5
2017-07-28,27.58,69.4333333333333,39,30,1,10,5,1,1,0,0,0,5
2017-07-29,28.1433333333333,74.8866666666667,62,43,6,16,10,0,3,2,1,1,5
2017-07-30,22.3266666666667,84.3733333333333,47,34,4,9,11,2,1,0,1,1,5
2017-07-31,21.03,66.0833333333333,42,32,0,8,11,0,0,0,0,0,5
2017-08-01,21.1133333333333,66.5133333333333,47,27,2,18,14,0,1,0,0,0,5
2017-08-02,23.31,63.17,67,42,4,18,16,0,2,0,0,0,5
2017-08-03,25.3966666666667,63.1233333333333,50,29,4,17,13,0,2,1,0,0,5
2017-08-04,26.42,65.7633333333333,36,24,5,7,8,0,1,0,2,2,5
2017-08-05,27.14,71.6933333333333,47,34,1,12,11,0,1,3,0,0,5
2017-08-06,25.87,68.29,39,31,1,10,8,0,0,0,0,0,5
2017-08-07,26.3833333333333,72.2766666666667,47,34,3,9,8,0,2,0,1,1,5
2017-08-08,27.34,77.4033333333333,41,30,5,10,9,0,0,0,1,1,5
2017-08-09,23.37,88.04,57,40,2,14,9,1,1,0,0,0,5
2017-08-10,22.1633333333333,79.4566666666667,59,41,4,17,17,1,0,2,0,0,5
2017-08-11,24.88,78.5533333333333,43,27,1,15,12,1,2,2,0,0,5
2017-08-12,26.2833333333333,84.5133333333333,61,47,2,11,10,0,1,0,0,0,5
2017-08-13,26.64,85.4466666666667,73,44,5,31,20,0,2,2,0,0,5
2017-08-14,26.09,85.0466666666667,62,43,2,17,14,0,0,0,0,0,5
2017-08-15,27.7166666666667,80.49,63,37,5,14,18,0,2,1,0,0,5
2017-08-16,27.9933333333333,80.18,59,43,2,26,11,1,0,0,0,0,5
2017-08-17,27.8066666666667,77.3533333333333,56,44,5,11,9,0,1,0,0,0,5
2017-08-18,29.2766666666667,74.76,44,25,1,9,11,0,0,2,0,0,5
2017-08-19,29.69,76.62,53,41,1,10,8,0,0,0,0,0,5
2017-08-20,27.0666666666667,75.4266666666667,66,42,2,18,6,2,0,0,1,1,5
2017-08-21,27.2533333333333,74.1866666666667,46,32,1,13,9,0,1,0,0,0,5
2017-08-22,27.14,76.5066666666667,58,43,1,10,10,1,2,1,0,0,5
2017-08-23,28.1533333333333,76.1133333333333,45,33,0,6,7,1,2,1,1,1,5
2017-08-24,28.0866666666667,71.6466666666667,36,24,0,10,7,0,2,0,0,0,5
2017-08-25,25.5633333333333,71.5866666666667,49,32,5,13,12,0,1,0,0,0,5
2017-08-26,24.9066666666667,69.6633333333333,45,35,1,12,12,0,1,0,0,0,5
2017-08-27,23.3,76.3533333333333,55,40,3,11,11,0,2,0,0,0,5
2017-08-28,22.65,63.63,53,39,2,10,11,0,0,0,0,0,5
2017-08-29,23.12,82.3366666666667,54,41,4,11,13,0,1,0,1,1,5
2017-08-30,20.9266666666667,87.5733333333333,43,31,6,12,10,1,2,2,2,2,5
2017-08-31,23.2466666666667,75.8333333333334,58,44,1,20,18,1,1,0,0,0,5
2017-09-01,25.8733333333333,75.2866666666667,45,28,2,13,14,1,1,1,0,0,5
2017-09-02,23.8033333333333,82.2,39,31,1,7,8,0,1,0,0,0,5
2017-09-03,23.58,89.16,62,45,1,18,9,0,2,0,0,0,5
2017-09-04,21.7433333333333,77.1666666666667,45,33,1,9,5,0,1,0,1,1,5
2017-09-05,24.3366666666667,70.16,58,36,3,11,11,2,1,1,0,0,5
2017-09-06,25.3933333333333,78.4533333333333,66,43,2,16,12,0,1,0,1,1,5
2017-09-07,21.5966666666667,84.4666666666667,47,39,0,10,5,0,0,0,0,0,5
2017-09-08,18.37,70.7033333333333,49,34,1,13,8,0,0,0,2,2,5
2017-09-09,18.35,67.91,48,27,2,15,10,0,0,0,0,0,5
2017-09-10,18.8133333333333,66.9366666666667,39,25,1,7,8,0,1,1,2,2,5
2017-09-11,18.2933333333333,71.9766666666667,44,32,2,9,9,0,1,1,0,0,5
2017-09-12,19.5333333333333,81.4633333333334,58,45,3,15,13,0,1,2,3,3,5
2017-09-13,22.5133333333333,92.44,46,34,3,9,12,0,2,0,0,0,5
2017-09-14,24.3733333333333,72.41,61,37,2,20,18,0,0,0,1,1,5
2017-09-15,24.6633333333333,77.53,52,32,6,9,6,0,1,1,0,0,5
2017-09-16,24.7466666666667,75.7566666666667,57,38,2,13,9,1,1,1,2,2,5
2017-09-17,24.5166666666667,77.0733333333333,51,38,1,6,4,0,0,2,1,1,5
2017-09-18,23.8933333333333,81.1866666666667,83,63,3,17,12,0,0,1,1,1,5
2017-09-19,23.85,78.7,51,33,2,9,9,0,1,1,1,1,5
2017-09-20,22.9333333333333,75.5133333333333,53,42,0,9,8,0,0,1,0,0,5
2017-09-21,25.3033333333333,73.0766666666667,49,37,4,12,7,0,2,1,2,2,5
2017-09-22,24.3666666666667,74.9433333333333,51,31,5,14,12,1,2,1,1,1,5
2017-09-23,23.76,74.21,45,32,2,14,10,1,1,0,0,0,5
2017-09-24,23.7366666666667,72.0066666666667,58,39,2,12,14,0,0,1,0,0,5
2017-09-25,23.6866666666667,69.78,56,36,1,13,12,0,1,2,2,2,5
2017-09-26,23.8,80.9033333333333,62,54,2,9,9,0,0,0,0,0,5
2017-09-27,25.2,81.6066666666667,48,38,2,6,10,0,2,0,1,1,5
2017-09-28,25.54,75.54,65,41,0,22,15,1,1,0,0,0,5
2017-09-29,24.31,67.8366666666667,45,35,0,9,7,0,0,2,1,1,5
2017-09-30,18.4666666666667,80.55,45,29,6,13,14,1,3,0,3,3,5
2017-10-01,17.0366666666667,61.0766666666667,49,44,1,6,4,0,0,0,0,0,5
2017-10-02,16.7133333333333,72.07,40,30,2,6,8,0,1,0,0,0,5
2017-10-03,17.54,67.2666666666667,55,36,2,12,15,0,0,0,0,0,5
2017-10-04,18.8466666666667,68.0466666666667,46,29,3,13,8,0,0,0,0,0,5
2017-10-05,19.6833333333333,78.16,63,41,5,18,17,0,0,0,0,0,5
2017-10-06,20.6633333333333,68.6533333333333,47,35,1,9,6,0,1,0,0,0,5
2017-10-07,22.22,75.1233333333333,46,34,3,12,9,0,1,0,1,1,5
2017-10-08,24.7433333333333,86.5366666666667,61,41,4,13,13,0,0,0,0,0,5
2017-10-09,25.9333333333333,81.1,54,34,4,16,14,0,0,0,0,0,5
2017-10-10,26.54,85.1933333333333,66,46,1,20,22,1,1,0,0,0,5
2017-10-11,27.1866666666667,80.9766666666667,48,33,4,13,12,0,1,1,0,0,5
2017-10-12,25.5433333333333,86.5,45,32,5,13,8,0,1,2,1,1,5
2017-10-13,22.76,85.49,61,48,1,11,13,0,0,0,0,0,5
2017-10-14,20.9466666666667,78.9966666666667,43,34,4,9,9,0,2,0,2,2,5
2017-10-15,20.11,90.4766666666667,43,29,2,11,9,0,0,0,0,0,5
2017-10-16,23.49,72.1033333333333,38,31,1,7,6,0,2,0,1,1,5
2017-10-17,15.3733333333333,76.0166666666667,33,24,2,7,6,0,2,0,0,0,5
2017-10-18,11.5,65.7066666666667,51,30,1,15,15,1,2,1,1,1,5
2017-10-19,13.89,75.44,53,34,1,16,15,0,2,1,1,1,5
2017-10-20,16.6466666666667,71.1166666666667,51,35,5,10,8,0,0,2,0,0,5
2017-10-21,16.91,65.53,44,28,1,10,7,0,0,0,1,1,5
2017-10-22,18.1,69.7666666666667,59,43,2,10,12,0,1,0,0,0,5
2017-10-23,19.5233333333333,75.21,59,45,0,18,9,0,1,1,0,0,5
2017-10-24,21.13,84.42,59,35,1,13,11,0,0,1,1,1,5
2017-10-25,18.27,73.3933333333333,65,51,5,12,10,0,0,2,0,0,5
2017-10-26,13.4,60.1533333333333,59,46,2,9,9,1,1,0,0,0,5
2017-10-27,9.81333333333333,65.0333333333333,39,28,2,4,8,0,0,0,1,1,5
2017-10-28,12.4633333333333,62.11,46,36,2,5,8,0,0,0,0,0,5
2017-10-29,16.34,91.37,53,41,3,9,13,0,2,1,0,0,5
2017-10-30,11.3566666666667,87.8833333333333,56,41,4,6,9,0,0,0,0,0,5
2017-10-31,9.24666666666667,63.8233333333333,45,35,3,7,5,0,1,0,2,2,5
2017-11-01,13.5033333333333,65.5066666666667,55,38,2,9,7,0,1,0,0,0,5
2017-11-02,16.9033333333333,75.7,69,53,4,19,9,0,3,0,0,0,5
2017-11-03,18.7433333333333,73.84,49,34,3,16,10,0,0,0,0,0,5
2017-11-04,19.57,73.87,36,24,1,8,7,0,0,0,0,0,5
2017-11-05,17.2133333333333,85.1766666666667,47,29,0,10,10,0,0,1,2,2,5
2017-11-06,18.17,84.97,61,40,0,12,13,0,1,2,0,0,5
2017-11-07,20.6066666666667,77.11,62,41,4,11,9,0,1,1,0,0,5
2017-11-08,14.3166666666667,91.88,49,34,0,15,11,0,1,0,0,0,5
2017-11-09,9.83666666666667,92.6133333333333,41,30,1,4,8,0,1,1,1,1,5
2017-11-10,12.12,97.5266666666667,49,36,1,9,7,1,0,0,0,0,5
2017-11-11,7.34666666666667,65.4733333333333,47,35,3,10,10,0,0,0,0,0,5
2017-11-12,4.06666666666667,67.0866666666667,39,31,4,7,7,0,1,1,0,0,5
2017-11-13,7.62333333333333,85.71,66,44,5,19,16,0,0,0,0,0,5
2017-11-14,8.34333333333333,90.2266666666667,49,38,4,8,10,0,0,0,0,0,5
2017-11-15,7.47666666666667,75.06,47,26,2,17,12,0,0,0,0,0,5
2017-11-16,8.32333333333333,84.6466666666667,59,35,2,12,14,0,2,2,3,3,5
2017-11-17,10,65.9366666666667,42,21,0,14,10,0,1,1,1,1,5
2017-11-18,6.49666666666667,65.92,36,28,0,9,10,0,0,0,1,1,5
2017-11-19,11.3066666666667,94.5566666666667,41,25,1,8,9,0,0,1,1,1,5
2017-11-20,8.24,57.58,54,37,2,7,6,0,1,3,2,2,5
2017-11-21,6.10666666666667,60.1266666666667,56,39,4,12,8,0,2,0,1,1,5
2017-11-22,8.92,98.5333333333333,30,14,3,6,6,0,0,0,0,0,5
2017-11-23,10.1133333333333,67.5233333333333,31,24,0,5,4,0,0,0,1,1,5
2017-11-24,3.60333333333333,79.7666666666667,40,27,2,7,12,0,0,0,0,0,5
2017-11-25,6.21,70.7933333333333,47,31,2,9,15,0,2,0,1,1,5
2017-11-26,9.91666666666667,66.6666666666667,51,33,1,14,13,0,0,0,2,2,5
2017-11-27,7.94333333333333,61.5733333333333,57,39,3,19,12,0,0,1,2,2,5
2017-11-28,7.27,55.0066666666667,59,36,5,10,9,0,3,2,0,0,5
2017-11-29,10.0366666666667,78.01,62,42,2,12,16,0,1,1,1,1,5
2017-11-30,11.5,61.93,42,25,3,13,11,0,2,0,0,0,5
2017-12-01,11.02,74.0466666666667,48,36,1,13,10,0,2,0,0,0,5
2017-12-02,10.91,68.9133333333333,60,47,4,12,9,0,0,1,1,1,5
2017-12-03,9.41666666666667,92.6766666666667,54,45,1,6,7,0,2,1,0,0,5
2017-12-04,9.21666666666667,82.12,63,42,4,19,16,0,2,0,1,1,5
2017-12-05,9.62666666666667,87.69,45,26,2,11,14,0,0,1,0,0,5
2017-12-06,16.3033333333333,95.2766666666667,62,42,4,16,14,0,1,0,0,0,5
2017-12-07,10.1466666666667,75.9966666666667,53,34,3,9,9,0,0,0,1,1,5
2017-12-08,6.82,77.78,53,39,1,14,10,1,0,0,0,0,5
2017-12-09,3.94666666666667,95.5533333333334,44,29,0,12,10,0,0,0,1,1,5
2017-12-10,1.19666666666667,99.9766666666667,41,29,1,7,2,0,0,0,1,1,5
2017-12-11,2.75333333333333,67.6733333333333,50,32,2,14,11,0,1,0,0,0,5
2017-12-12,5.66,65.9566666666667,59,45,0,9,15,0,1,0,0,0,5
2017-12-13,5.01,55.43,47,36,2,8,6,0,0,1,0,0,5
2017-12-14,1.45,45.8566666666667,63,47,4,13,10,0,1,0,0,0,5
2017-12-15,7.05333333333333,54.5266666666667,49,33,1,13,11,0,0,0,0,0,5
2017-12-16,5.42333333333333,63.8766666666667,50,24,4,15,12,1,0,2,1,1,5
2017-12-17,3.40333333333333,61.4433333333333,38,27,2,9,8,0,2,0,1,1,5
2017-12-18,5.02666666666667,85.3366666666667,52,35,3,11,12,1,1,0,2,2,5
2017-12-19,10.8533333333333,72.0466666666667,54,35,3,19,21,0,3,1,0,0,5
2017-12-20,12.1033333333333,74.9833333333333,45,33,1,9,8,1,0,2,1,1,5
2017-12-21,8.27,97.4533333333333,56,42,2,10,8,0,1,1,1,1,5
2017-12-22,6.91666666666667,69.8566666666667,54,34,2,14,19,0,0,0,0,0,5
2017-12-23,10.1966666666667,93.5166666666667,47,35,3,13,11,0,0,0,1,1,5
2017-12-24,15.8366666666667,87.07,30,23,1,7,7,0,0,0,0,0,5
2017-12-25,8.21333333333333,92.6266666666667,33,20,2,6,8,0,0,0,0,0,5
2017-12-26,3.50333333333333,42.89,33,25,1,10,9,0,0,1,0,0,5
2017-12-27,2.68333333333333,53.8566666666667,44,31,1,10,11,0,0,0,0,0,5
2017-12-28,-0.833333333333333,86.75,41,37,1,4,1,0,0,1,0,0,5
2017-12-29,-4.35,48.9466666666667,49,40,0,3,6,0,0,1,0,0,5
2017-12-30,-1.25,56.71,46,29,0,9,12,0,1,0,0,0,5
2017-12-31,3.76333333333333,58.4466666666667,30,22,3,5,5,0,0,0,2,2,5
2018-01-01,-4.58,36.7966666666667,51,43,2,5,4,1,0,0,0,0,5
2018-01-02,-6.8,47.1433333333333,61,38,1,18,15,0,3,0,1,1,5
2018-01-03,-6.74,49.7666666666667,57,36,2,18,11,0,2,1,0,0,5
2018-01-04,-4.29333333333333,83.2533333333333,39,20,2,11,8,1,1,0,0,0,5
2018-01-05,-5.43666666666667,51.2566666666667,48,34,0,9,8,0,1,1,1,1,5
2018-01-06,-8.80666666666667,52.9133333333333,39,31,1,9,2,0,0,0,0,0,5
2018-01-07,-10.6366666666667,52.9366666666667,45,34,1,8,6,0,2,0,2,2,5
2018-01-08,-10.01,57.3866666666667,42,30,1,12,11,0,0,1,1,1,5
2018-01-09,-1.93666666666667,77.72,44,31,3,7,9,0,0,0,0,0,5
2018-01-10,7.20333333333333,67.0466666666667,48,39,2,6,12,0,2,0,1,1,5
2018-01-11,6.46,84.1433333333333,54,27,3,15,16,0,0,2,2,2,5
2018-01-12,11.6566666666667,100,55,29,5,14,17,1,3,0,3,3,5
2018-01-13,17.6733333333333,94.91,50,40,2,13,11,0,0,1,0,0,5
2018-01-14,4.51333333333333,61.4466666666667,53,37,3,11,11,1,1,1,0,0,5
2018-01-15,-2.00333333333333,50.2733333333333,58,45,4,14,6,0,0,2,1,1,5
2018-01-16,0.326666666666667,64.92,62,46,1,9,10,0,1,0,3,3,5
2018-01-17,3.2,66.0633333333333,54,33,5,9,13,1,1,0,0,0,5
2018-01-18,0.79,70.2566666666667,52,36,4,12,8,2,3,0,0,0,5
2018-01-19,-1.67,64.4,46,33,3,11,9,0,0,1,0,0,5
2018-01-20,5.54666666666667,45.46,56,42,1,12,15,0,0,1,0,0,5
2018-01-21,8.03333333333333,44.5466666666667,41,33,3,7,3,0,1,1,0,0,5
2018-01-22,9.98666666666667,61.02,49,36,3,10,11,0,0,2,0,0,5
2018-01-23,10.3566666666667,98.42,51,36,4,15,15,0,1,2,0,0,5
2018-01-24,13.2966666666667,62.7066666666667,71,49,3,15,14,0,2,0,1,1,5
2018-01-25,6.13,53.77,57,39,3,15,14,1,0,1,0,0,5
2018-01-26,2.70333333333333,57.06,67,39,4,16,15,0,0,1,1,1,5
2018-01-27,4.81666666666667,57.2833333333333,47,34,2,7,9,0,0,0,1,1,5
2018-01-28,9.49333333333333,93.98,41,28,2,13,9,0,2,0,1,1,5
2018-01-29,13.2966666666667,97.7366666666667,53,44,0,5,5,0,1,1,0,0,5
2018-01-30,6.59,90.2533333333333,51,38,1,9,8,0,0,0,0,0,5
2018-01-31,0.0866666666666667,56.77,63,40,4,24,16,0,1,0,0,0,5
2018-02-01,0.0966666666666667,59.5133333333333,54,34,2,9,16,0,0,0,1,1,5
2018-02-02,9.66333333333333,72.2966666666667,50,38,1,14,6,1,1,0,0,0,5
2018-02-03,1.79666666666667,48.33,50,41,3,6,9,0,1,3,0,0,5
2018-02-04,-0.0933333333333333,54.28,42,26,3,12,9,1,3,1,2,2,5
2018-02-05,9.16666666666667,91.28,46,36,2,11,5,0,1,0,0,0,5
2018-02-06,5.03,70.3966666666667,67,44,3,7,17,2,1,0,1,1,5
2018-02-07,8.34666666666667,78.34,66,41,4,13,17,0,0,0,3,3,5
2018-02-08,12.8166666666667,88.4766666666667,73,54,2,18,10,1,0,1,2,2,5
2018-02-09,3.47,73.76,55,40,3,15,9,1,0,1,2,2,5
2018-02-10,7.39666666666667,74.31,51,33,1,10,12,0,1,1,0,0,5
2018-02-11,15.23,100.023333333333,56,40,2,9,13,0,0,0,0,0,5
2018-02-12,21.2933333333333,79.43,63,48,2,10,12,2,1,0,1,1,5
2018-02-13,13.52,68.9566666666667,53,34,4,9,7,0,0,1,0,0,5
2018-02-14,5.85666666666667,78.2366666666667,48,38,1,7,3,0,0,1,0,0,5
2018-02-15,9.37333333333333,97.5833333333333,47,36,4,16,8,0,3,0,0,0,5
2018-02-16,19.0766666666667,76.6333333333333,56,45,4,10,12,0,0,1,0,0,5
2018-02-17,17.34,69.92,42,32,1,8,7,1,1,0,0,0,5
2018-02-18,7.78,85.6633333333333,43,31,1,6,5,0,0,2,0,0,5
2018-02-19,10.41,63.3566666666667,59,41,2,15,14,0,0,1,0,0,5
2018-02-20,12.6433333333333,96.9366666666667,65,41,1,12,22,0,0,1,1,1,5
2018-02-21,21.0766666666667,79.5566666666667,60,41,2,11,8,0,0,1,0,0,5
2018-02-22,21.8533333333333,73.7766666666667,57,42,4,11,8,1,0,0,0,0,5
2018-02-23,18.1933333333333,83.0233333333334,58,45,2,11,14,0,1,1,0,0,5
2018-02-24,16.57,83.99,37,28,4,8,4,0,0,1,0,0,5
2018-02-25,21.23,72.11,55,38,5,13,12,1,0,0,1,1,5
2018-02-26,21.4633333333333,57.7966666666667,44,36,0,7,8,0,1,0,0,0,5
2018-02-27,10.3066666666667,89.0933333333333,61,44,2,10,9,0,0,1,0,0,5
2018-02-28,9.26333333333333,53.47,51,41,4,9,11,0,1,0,0,0,5
2018-03-01,10.5033333333333,87.0633333333333,46,32,1,13,11,0,1,1,0,0,5
2018-03-02,14.4166666666667,84.1,55,41,5,15,13,1,0,0,0,0,5
2018-03-03,8.29333333333333,36.11,54,31,5,18,16,0,0,1,0,0,5
2018-03-04,8.67,37.1533333333333,43,28,1,8,5,1,1,0,0,0,5
2018-03-05,6.21333333333333,50.38,56,38,0,13,13,0,1,0,2,2,5
2018-03-06,4.49666666666667,42.3133333333333,44,30,1,13,10,0,0,0,1,1,5
2018-03-07,5.25666666666667,90.53,58,41,6,20,10,0,0,4,0,0,5
2018-03-08,5.13333333333333,68.02,64,43,2,15,13,0,0,2,1,1,5
2018-03-09,3.87,51.7466666666667,56,37,7,15,16,0,1,0,0,0,5
2018-03-10,4.92,50.43,43,29,0,9,7,0,1,1,1,1,5
2018-03-11,10.51,58.2566666666667,51,38,2,8,9,1,1,1,0,0,5
