Date,sumCTL,areacode,Year,substance,depressed,suicide,self_harm,stress_anxiety,relationship,bereavement,bully,isolated,eating,abuse,lgbtq,other,racism,covid_19,sexual_abuse,emotional_abuse,uspecified_abuse,Time
2021-09-01,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-01,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-01,1,318,2021,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,After
2021-09-01,1,504,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-01,1,504,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-01,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,337,2021,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,After
2021-09-02,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-02,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-02,1,225,2021,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,After
2021-09-02,1,225,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,985,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,225,2021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,318,2021,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-02,1,225,2021,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,504,2021,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,337,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,504,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-02,1,337,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,225,2021,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,318,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,225,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,318,2021,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-02,1,985,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-02,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-02,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,225,2021,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,318,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-03,1,504,2021,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-03,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,985,2021,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,985,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-03,1,504,2021,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,337,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,After
2021-09-03,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,318,2021,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,318,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-03,1,504,2021,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,504,2021,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-03,1,225,2021,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,318,2021,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,318,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,318,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,318,2021,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,985,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,985,2021,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,After
2021-09-04,1,318,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,504,2021,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,After
2021-09-04,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-04,1,504,2021,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,After
2021-09-04,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,318,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,After
2021-09-04,1,225,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-04,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-04,1,504,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,318,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-05,1,337,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,225,2021,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,225,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,225,2021,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,337,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,504,2021,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,225,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-05,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-05,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,985,2021,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,After
2021-09-05,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-05,1,985,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,504,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,337,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,504,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-05,1,504,2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-05,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-05,1,318,2021,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,After
2021-09-05,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-06,1,985,2021,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-06,1,318,2021,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,318,2021,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,225,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,225,2021,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,504,2021,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-06,1,318,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-06,1,225,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-06,1,337,2021,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,337,2021,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,After
2021-09-06,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,318,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,225,2021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-06,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-06,1,504,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,985,2021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-06,1,318,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,After
2021-09-06,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,504,2021,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,After
2021-09-06,1,337,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,After
2021-09-06,1,225,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,504,2021,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,504,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-06,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,985,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,318,2021,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,985,2021,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,985,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-07,1,504,2021,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,After
2021-09-07,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,225,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,After
2021-09-07,1,337,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,318,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-07,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,After
2021-09-07,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-07,1,318,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,337,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,225,2021,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,225,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,318,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,985,2021,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,318,2021,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-07,1,504,2021,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,225,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,985,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,After
2021-09-08,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-08,1,337,2021,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,985,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,225,2021,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,337,2021,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,337,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,504,2021,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-08,1,337,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-08,1,225,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,337,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,985,2021,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,337,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,337,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,225,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-08,1,504,2021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-09,1,985,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,985,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,337,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,After
2021-09-09,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,225,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,After
2021-09-09,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,337,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,225,2021,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,225,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,504,2021,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-09,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,After
2021-09-09,1,318,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,225,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,985,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,504,2021,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,337,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,337,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-09,1,985,2021,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,318,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,337,2021,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,After
2021-09-09,1,318,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-09,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-10,1,985,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-10,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,337,2021,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-10,1,985,2021,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,985,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,985,2021,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,225,2021,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,After
2021-09-10,1,985,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,318,2021,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-10,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,985,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,After
2021-09-10,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,After
2021-09-10,1,504,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,504,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,After
2021-09-11,1,225,2021,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-11,1,225,2021,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,225,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,504,2021,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,After
2021-09-11,1,985,2021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,504,2021,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,After
2021-09-11,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,After
2021-09-11,1,225,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,337,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,318,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After
2021-09-11,1,318,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,After
2021-09-11,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After
